year,month,type,port_name,province_name,country_code,country_name_en,country_name_th,product_name,value_baht
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,22369.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,22369.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,435714.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1972.0
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2014.0
2018,1,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2145.0
2018,1,import,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4019.0
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4134.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,5254.0
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,5471.0
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,11206.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,12059.0
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,15131.0
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,16376.0
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,16887.0
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,16900.0
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,21199.0
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,25722.0
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,29845.0
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,32125.0
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,60203.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,3948.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,34902.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,177724.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,129.0
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1010.0
2018,2,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1568.0
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2236.0
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2666.0
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3928.0
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,5077.0
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6999.0
2018,2,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,10413.0
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,12795.0
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,15261.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,19015.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,159940.0
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,166811.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,195753.0
2018,2,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,242396.0
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,254448.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,616.0
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,1402.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,27694.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,136699.0
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,498.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,701.0
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,885.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,948.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,967.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1052.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1753.0
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3163.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3506.0
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6261.0
2018,3,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6578.0
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8411.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,10266.0
2018,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,11332.0
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,12552.0
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,16863.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,6503.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,7791.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,52633.0
2018,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,273.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2197.0
2018,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4348.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7645.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8125.0
2018,4,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,11810.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,13937.0
2018,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,22661.0
2018,4,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,24662.0
2018,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,32675.0
2018,4,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,42767.0
2018,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,50034.0
2018,4,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,53796.0
2018,4,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,58228.0
2018,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,61386.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,73548.0
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,78651.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,1414.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,28419.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,143231.0
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,821.0
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1314.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1427.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1456.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3489.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3663.0
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3663.0
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,5784.0
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7326.0
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9361.0
2018,5,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,10466.0
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17481.0
2018,5,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,26860.0
2018,5,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,29214.0
2018,5,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,35066.0
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,43144.0
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,53934.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,27197.0
2018,6,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,212.0
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1076.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3295.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,5683.0
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7449.0
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9141.0
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,11551.0
2018,6,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,14458.0
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,22735.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,25387.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,26535.0
2018,6,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,29851.0
2018,6,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,63058.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,64132.0
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,74917.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,89643.0
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,107213.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,141571.0
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,280289.0
2018,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,5353.0
2018,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,5419.0
2018,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,132836.0
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,550.0
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,618.0
