year,month,type,port_name,province_name,country_name_en,product_name,value_thousand_sum,date
2018,1,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระจกนิรภัย กระจกรถยนต์,86,2018-01
2018,1,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,908,2018-01
2018,1,export,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,341,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,45,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,2520,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,248,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,160,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,98,2018-01
2018,1,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,538,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจกนิรภัย กระจกรถยนต์,130,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,6,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,12,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,305,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,72,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,79,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,8,2018-01
2018,1,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,2419,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,1103,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระติกสูญญากาศและส่วนประกอบ,36,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล่องหีบที่ทำด้วยพลาสติก,2,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,16108,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,235,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,36,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,6876,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพด,18,2018-01
2018,1,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,514,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,กระเป๋าถือ,68,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,กระเป๋าใส่เศษสตางค์,124,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,ครั่ง,492,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,ครื่องแต่งกายและเข็มขัด,179,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,324,2018-01
2018,1,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,เครื่องกีฬาและเครื่องเล่นเกมสำหรับเล่นในห้อง (บิลเลียด วิดีโอเกม ไพ่ ฯลฯ),732,2018-01
2018,1,export,ด่านศุลกากรแม่สาย (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์เบ็ดเตล็ด,33,2018-01
2018,1,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,79,2018-01
2018,1,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,13720,2018-01
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,127,2018-01
2018,1,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,58915,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,36,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,1891,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,0,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,24005,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องจักรกลอื่น ๆ และส่วนประกอบ,37,2018-01
2018,1,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องจักรใช้ในอุตสาหกรรมและส่วนประกอบ,17,2018-01
2018,1,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,163,2018-01
2018,1,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,17746,2018-01
2018,1,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,เครื่องจักรใช้ในการแปรรูปไม้  และส่วนประกอบ,781,2018-01
2018,1,import,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,เคมีภัณฑ์อนินทรีย์,4,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,77,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,3850,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,100,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,5666,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเบื้องปูพื้นและปิดผนัง,15,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือและกระเป๋าอื่น ๆ,126,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,เคมีภัณฑ์อนินทรีย์,23,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,1,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,13,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เคมีปรุงแต่งใช้ในการถ่ายรูป,3101,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,339,2018-01
2018,1,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เครื่องจักรใช้ในอุตสาหกรรมและส่วนประกอบ,16,2018-01
2018,1,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2,2018-01
2018,1,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,เคมีภัณฑ์อนินทรีย์,2110,2018-01
2018,1,import,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4,2018-01
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กรอบและโครงสำหรับแว่นตา,458,2018-01
2018,1,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,35,2018-01
2018,2,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระจกนิรภัย กระจกรถยนต์,70,2018-02
2018,2,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,12,2018-02
2018,2,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,1180,2018-02
2018,2,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,ของเบ็ดเตล็ดอื่น ๆ ทำด้วยโลหะสามัญ,220,2018-02
2018,2,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,ข้าว,436,2018-02
2018,2,export,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,3817,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,CHINA,เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,765491,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,10,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,4524,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,693,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,130,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,141,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,365,2018-02
2018,2,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ของอื่นๆที่ทำด้วยอลูมิเนียม,341,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กรอบรูปไม้,1,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจกนิรภัย กระจกรถยนต์,127,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,8,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,224,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,1023,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,167,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,29,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,1395,2018-02
2018,2,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,ก๊อก วาวล์และส่วนประกอบ,6,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าเดินทาง,76,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,15265,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,76,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,15,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,5422,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพดหวาน,706,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,514,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องดื่มที่มีแอลกอฮอส์,498,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องดื่มที่ไม่มีแอลกอฮอส์,791,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องใช้ทำด้วยไม้,293,2018-02
2018,2,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,โกโก้และของปรุงแต่ง,566,2018-02
2018,2,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,เครื่องดื่มที่ไม่มีแอลกอฮอส์,57,2018-02
2018,2,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,24,2018-02
2018,2,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,เครื่องดื่มที่ไม่มีแอลกอฮอส์,308,2018-02
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,174,2018-02
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,58394,2018-02
2018,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องจักรกลอื่น ๆ และส่วนประกอบ,116,2018-02
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,10,2018-02
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,1800,2018-02
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,35416,2018-02
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องจักรกลอื่น ๆ และส่วนประกอบ,33,2018-02
2018,2,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องจักรใช้ในอุตสาหกรรมและส่วนประกอบ,4,2018-02
2018,2,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1615,2018-02
2018,2,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,76,2018-02
2018,2,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,9936,2018-02
2018,2,import,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,เคมีภัณฑ์อนินทรีย์,209,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,33,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,2804,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษคราฟท์,11,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,324,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,16609,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือและกระเป๋าอื่น ๆ,25,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,เคมีภัณฑ์อนินทรีย์,2099,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,เคมีภัณฑ์อินทรีย์,8332,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,เคมีภัณฑ์อื่น ๆ,39,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,4,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เคมีปรุงแต่งใช้ในการถ่ายรูป,1733,2018-02
2018,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,283,2018-02
2018,2,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,254,2018-02
2018,2,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,24,2018-02
2018,2,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,คอนแทกเลนซ์และเลนส์,14745,2018-02
2018,2,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,เคมีภัณฑ์อนินทรีย์,2242,2018-02
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กรอบและโครงสำหรับแว่นตา,217,2018-02
2018,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,629,2018-02
2018,3,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระจกนิรภัย กระจกรถยนต์,42,2018-03
2018,3,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,1211,2018-03
2018,3,export,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,4600,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,17,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,4508,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,1463,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,889,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,84,2018-03
2018,3,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,240,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กรอบรูปไม้,21,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจกนิรภัย กระจกรถยนต์,98,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,12,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,1791,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,230,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,42,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,109,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,2,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,1741,2018-03
2018,3,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,ก๊อก วาวล์และส่วนประกอบ,7,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,13,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าเดินทาง,60,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,14057,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,564,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,20,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,12130,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพด,61,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพดหวาน,1140,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),636,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,โกโก้และของปรุงแต่ง,559,2018-03
2018,3,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,4,2018-03
2018,3,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,กรอบรูปไม้,2,2018-03
2018,3,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,กระเป๋าถือ,52,2018-03
2018,3,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,กระเป๋าใส่เศษสตางค์,147,2018-03
2018,3,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,ครื่องแต่งกายและเข็มขัด,357,2018-03
2018,3,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,96,2018-03
2018,3,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไก่,11046,2018-03
2018,3,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,14455,2018-03
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กรอบและโครงสำหรับแว่นตา,1,2018-03
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,30,2018-03
2018,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,693,2018-03
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8,2018-03
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,2956,2018-03
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,0,2018-03
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,กระดาษและกระดาษแข็ง,2,2018-03
2018,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,3530,2018-03
2018,3,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,171,2018-03
2018,3,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,10,2018-03
2018,3,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,21990,2018-03
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,10,2018-03
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,42,2018-03
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,3857,2018-03
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,2222,2018-03
2018,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,47452,2018-03
